id,txnrefid,custno,acctno,channelcode,overallqual,grlivarea,garagecars,ageofhouse,saleprice
2013,78ea5cf4-633c-433f-b6a5-da1221b7ce6e,12341009,45671190,LOAN,5,1022,1,110,85000
2014,d4716815-9b47-478a-b357-ff6eb6d42f9d,12341196,45671530,LOAN,6,1082,1,72,119200
2015,bf9f0c96-6635-4214-8b03-fd9fc9c5a727,12341066,45671943,LOAN,8,1665,2,19,227000
2016,cc7a50c9-844c-4a3c-b4d5-ab44690ca16d,12341169,45671305,LOAN,7,1504,2,24,203000
2017,b9a81aba-3cc3-46f0-87af-91c680af927b,12341169,45671623,LOAN,8,1360,2,36,187500
2018,a4cc5da4-2ad1-4077-a03f-b7ea66f32304,12341094,45671710,LOAN,7,1472,2,29,160000
2019,94f455a7-3b2f-4ccb-ad0b-9de3832ee54d,12341126,45671435,LOAN,7,1506,2,15,213490
2020,e0437af7-50ff-4a59-a4a6-50a2a2dfa4c1,12341004,45671409,LOAN,4,1132,2,15,176000
2021,85bcdba9-1ea7-4bc4-aca6-ebb157394d3f,12341052,45671129,LOAN,7,1220,2,14,194000
2022,941a8df3-40ca-4935-a5c9-ef7b795aeec3,12341144,45671260,LOAN,5,1248,1,90,87000
2023,746bf280-e348-4901-b043-cda3035ab360,12341196,45671584,LOAN,7,1504,2,15,191000
2024,054a0ec4-cd17-4f03-8996-ff7a6a3c30aa,12341074,45671993,LOAN,8,2898,2,44,287000
2025,a6725124-4c71-4dcb-9cab-0e54297d5894,12341117,45671491,LOAN,5,882,2,48,112500
2026,495fca35-ab17-4cc1-a35e-851961f84dc0,12341171,45671518,LOAN,5,1264,2,60,167500
2027,eb32c220-7253-4193-9183-1e24455e8c82,12341174,45671474,LOAN,8,1646,3,13,293077
2028,96221df5-0815-4a44-a3f5-0a72321fc15d,12341139,45671661,LOAN,5,1376,1,79,105000
2029,7235a3d3-8849-4454-9c6f-53be6401f80f,12341007,45671639,LOAN,6,1218,1,48,118000
2030,7926f5f5-ee26-486e-83b4-06af89e98510,12341225,45671111,LOAN,5,1928,0,104,160000
2031,4c3d8d5f-c7ba-4094-9104-1f1097c72c2b,12341144,45671084,LOAN,7,3082,2,100,197000
2032,f8fe3ffa-1ffd-4530-aea3-b41e365f30b8,12341038,45671246,LOAN,8,2520,3,27,310000
2033,468f94a3-971e-4bc1-ae1c-0a1e69f6d8fc,12341154,45671289,LOAN,7,1654,3,18,230000
2034,0a4954ba-7189-46ad-be43-85ba6396089b,12341180,45671335,LOAN,5,954,1,82,119750
2035,1ad579b3-6479-4059-8ed8-a002bd20bdce,12341102,45671275,LOAN,4,845,1,63,84000
2036,102416af-c8bd-4927-860b-8e9ae6947e4f,12341039,45671564,LOAN,9,1620,3,13,315500
2037,615ffe08-f25b-4439-8793-b075554e07c9,12341175,45671050,LOAN,8,2263,2,19,287000
2038,a6b406bc-ce99-4a20-b1f3-847596da397a,12341105,45671891,LOAN,4,1344,0,50,97000
2039,32552239-919a-40b5-9d66-06d9fe7a5347,12341217,45671348,LOAN,4,630,1,50,80000
2040,c8171883-d606-4664-bc28-bd5c085ff03e,12341155,45671643,LOAN,5,1803,2,63,155000
2041,3d42f5ca-7297-4354-9107-5e8f9205807f,12341148,45671396,LOAN,6,1632,2,54,173000
2042,a1d8503b-25d2-4b07-878e-6832b658c6e9,12341139,45671314,LOAN,6,1306,2,15,196000
2043,81d93af6-2408-43f1-a493-b2c51d150ebd,12341118,45671256,LOAN,7,2329,2,30,262280
2044,a1d2a87e-7443-485a-997c-6cdee0e0c2c4,12341045,45671148,LOAN,8,2524,2,39,278000
2045,f90acda0-5b7d-4401-8d7a-85c3b79f2476,12341061,45671063,LOAN,3,1733,2,65,139600
2046,61f74a82-a892-4d41-ad15-dc783ae872ad,12341021,45671825,LOAN,9,2868,3,15,556581
2047,00a7e9d2-5304-4afb-9f62-86a833d5b0a8,12341010,45671521,LOAN,5,990,2,26,145000
2048,91c2ae22-1fda-4477-83d8-ffe99126a336,12341146,45671977,LOAN,5,1771,2,60,115000
2049,dc512cde-7f19-4ff0-9c38-b3a9ef316d30,12341110,45671662,LOAN,4,930,1,74,84900
2050,25488861-385d-4f8d-8b8e-2fb4b76d0af2,12341066,45671708,LOAN,7,1302,2,13,176485
2051,663d57e6-c0b8-4351-9df2-53e7f91718a4,12341145,45671126,LOAN,7,1316,2,13,200141
2052,23edaa92-e8b0-4ce8-8fe6-7b8cf45a2144,12341196,45671206,LOAN,6,1977,2,56,165000
2053,d3c71078-117a-4e75-abd2-9b1a35014227,12341008,45671212,LOAN,5,1526,1,63,144500
2054,a271a635-dc1e-4ca1-8246-ed435c898898,12341164,45671296,LOAN,8,1989,2,18,255000
2055,1500ee54-03c5-4722-92e5-f6cda971ab73,12341097,45671104,LOAN,6,1523,2,44,180000
2056,54e6b655-14e6-4dbe-b19b-43427839d787,12341069,45671414,LOAN,7,1364,2,15,185850
2057,49d225da-5973-447a-b3db-3b6cef9ea002,12341059,45671557,LOAN,7,1850,2,26,248000
2058,8f0c7ead-a23b-4979-990b-466328642f0c,12341192,45671846,LOAN,9,2184,3,12,335000
2059,d96a1e37-0e10-43ff-bb3a-d02d00e86ce9,12341069,45671122,LOAN,6,1991,2,88,220000
2060,5af03037-ba74-4199-a942-afba57dc5756,12341020,45671785,LOAN,8,1338,2,19,213500
2061,ff709960-43bd-4efc-b417-89ef9f4c95d7,12341196,45671851,LOAN,3,894,3,85,81000
2062,5d834429-baa4-479c-a609-fdcc5e08c505,12341186,45671796,LOAN,5,2337,2,120,90000
2063,b1113cd7-8aac-4092-9c07-ad8739c60d09,12341029,45671780,LOAN,6,1103,2,95,110500
2064,df00dd23-edbe-449b-b512-cafe030abb37,12341167,45671186,LOAN,5,1154,2,54,154000
2065,08eccb65-be81-4e4d-99cb-083166ac9c63,12341008,45671366,LOAN,7,2260,2,24,328000
2066,9898fdf3-4415-4fcf-b4d7-cbeff2dbee6f,12341135,45671083,LOAN,6,1571,2,27,178000
2067,b5b3d986-1eb3-43db-bb72-be19b160c6ed,12341005,45671779,LOAN,6,1611,2,56,167900
2068,042c5877-dc3c-4ffb-95d6-7eb29f4e05d3,12341096,45671537,LOAN,6,2521,2,47,151400
2069,a85dae1f-5dda-40ea-b265-c9863e976412,12341234,45671317,LOAN,5,893,2,71,135000
2070,fb3e491a-c41c-46e6-8f7b-df7d3f30449f,12341100,45671993,LOAN,5,1048,1,64,135000
2071,398444ff-6146-4372-9578-ade3d2fa6d5c,12341006,45671240,LOAN,6,1556,2,52,154000
2072,e289e44d-172c-4bd8-8dad-3bcf98a47772,12341249,45671173,LOAN,5,1456,1,72,91500
2073,a8b753ec-342c-406c-8d72-1958a701db52,12341180,45671440,LOAN,6,1426,2,43,159500
2074,82c7f592-8be2-4189-a359-49bd7018e713,12341182,45671710,LOAN,7,1240,3,14,194000
2075,5605eae7-bfce-447e-9c00-863afe05c1e0,12341102,45671915,LOAN,7,1740,1,80,219500
2076,61f4e622-26bc-4948-a797-67875d64dffc,12341187,45671099,LOAN,5,1466,2,84,170000
2077,11d61b8b-fcc7-4362-b3a9-d62f4d6c7187,12341025,45671653,LOAN,5,1096,1,51,138800
2078,d27b911a-ccc0-4528-90dc-70357911c9c2,12341017,45671019,LOAN,6,848,2,16,155900
2079,fcc2d349-f3d9-4e6e-b262-4cd9aadf5501,12341057,45671754,LOAN,5,990,1,26,126000
2080,47441753-bd65-45e6-9803-0b94cfe255d1,12341008,45671769,LOAN,6,1258,2,49,145000
2081,ef86f690-5c3f-423a-9c4b-0d6f302fbd41,12341163,45671163,LOAN,5,1040,1,57,133000
2082,cf54a087-9da0-4973-94d5-a9956be2458c,12341167,45671012,LOAN,7,1459,2,18,192000
2083,f413ed70-16b7-4211-b611-621e0f5de095,12341205,45671233,LOAN,6,1251,1,56,160000
2084,37ddc80c-01ba-4c62-a459-a9f933444567,12341118,45671852,LOAN,6,1498,2,25,187500
2085,d936d25a-9c53-41ee-96c4-e7a27e3240ad,12341131,45671401,LOAN,6,996,2,28,147000
2086,37e96634-0651-4ab3-9c30-fe770a0d3b63,12341048,45671890,LOAN,4,1092,1,47,83500
2087,02586799-5c7d-4256-916d-ad228e35b168,12341036,45671612,LOAN,8,1953,3,15,252000
2088,8dd2e9be-bd9c-4925-b279-19ae4a11c703,12341119,45671395,LOAN,7,1709,2,16,137500
2089,09e6ec0d-ca37-4f79-b5b3-6e59a3cf56da,12341222,45671657,LOAN,8,1247,2,15,197000
2090,23fefcd6-31be-474b-b8b1-084cc3ae825d,12341115,45671064,LOAN,3,1040,2,70,92900
2091,b09ba945-14d8-48fc-abf8-10e547136a1e,12341211,45671476,LOAN,7,1252,2,21,160000
2092,b2e27cb7-2373-4c92-b9ea-f1d92c7ea892,12341166,45671149,LOAN,6,1694,2,95,136500
2093,ee712fa0-1577-4eee-a678-454bfe335eb1,12341141,45671617,LOAN,5,1200,2,55,146000
2094,699514b2-dfc4-4c2a-aaf5-db752268fa39,12341022,45671275,LOAN,5,936,1,64,129000
2095,a4391d50-a91c-47fc-8b7b-311b1de9345f,12341086,45671492,LOAN,6,1314,2,14,176432
2096,1815098a-5219-4659-8049-ef199f296e20,12341156,45671144,LOAN,6,1355,0,106,127000
2097,206b26d6-ef03-4cb6-aaec-266ab0329cc1,12341129,45671858,LOAN,8,1088,2,34,170000
2098,cb36d191-2a47-4909-a0f1-aff4df95a173,12341096,45671472,LOAN,4,1324,1,84,128000
2099,4c963ad6-8f8e-4814-9296-b19ac80c1e79,12341011,45671238,LOAN,7,1601,2,42,157000
2100,317b5cb3-e4e1-4c27-bef2-2b5f2a601ce5,12341114,45671438,LOAN,2,438,1,100,60000
2101,db5918df-518e-4472-a8e8-49afe490f95a,12341198,45671301,LOAN,5,950,1,49,119500
2102,6c73d9b5-96f2-4084-a3db-b5759a38282e,12341184,45671823,LOAN,5,1134,1,60,135000
2103,98ac8956-8bf8-49fa-a1c5-920f8d00b846,12341093,45671259,LOAN,6,1194,2,61,159500
2104,c7eeba17-b0c8-460b-abe5-714e7290cbf5,12341236,45671028,LOAN,5,1302,2,50,106000
2105,97086ea8-c03f-4cab-9846-34be0e34ef77,12341024,45671035,LOAN,8,2622,2,26,325000
2106,3a8e2bd5-340e-4255-aeac-7d60a10d07a4,12341164,45671516,LOAN,7,1442,2,30,179900
2107,80967a25-40da-4e11-98b6-78395441b33e,12341219,45671851,LOAN,7,2021,2,14,274725
2108,ee07b6de-320d-4125-be47-128a9a616a4e,12341161,45671509,LOAN,6,1690,2,20,181000
2109,a5c326a8-bb93-4370-a85d-53043defcf24,12341232,45671195,LOAN,8,1836,3,16,280000
2110,49847a06-007e-4d43-88de-0696075c3d0c,12341100,45671488,LOAN,6,1658,2,25,188000
2111,03fe3214-b437-42ca-90e3-495bc4dc8f41,12341036,45671639,LOAN,7,1964,2,44,205000
2112,4c29b4f3-8db4-4bd5-883b-217ef50ac76b,12341169,45671537,LOAN,5,816,1,63,129900
2113,b52b3540-d8c8-419e-a156-94c63328daef,12341188,45671269,LOAN,5,1008,1,67,134500
2114,f1aa3be0-987a-4b17-af0c-1e90fe15a664,12341229,45671933,LOAN,5,833,1,66,117000
2115,250bf870-ddee-4c39-b691-5f32feb2acb1,12341073,45671793,LOAN,8,1734,3,13,318000
2116,6ae7cf5f-7283-423f-b2b3-2125abcc3281,12341073,45671274,LOAN,8,1419,2,18,184100
2117,7854c216-4d35-40a4-981c-6e3ba4f084b8,12341007,45671913,LOAN,5,894,2,53,130000
2118,e79f2ae8-9d82-476e-b1fa-fd807acc586a,12341205,45671720,LOAN,5,1601,1,62,140000
2119,9a663066-5323-4899-99d9-5128c2648344,12341102,45671769,LOAN,5,1040,1,61,133700
2120,49d37171-13ce-48af-9cee-1cd68f2b3c80,12341188,45671099,LOAN,6,1012,1,100,118400
2121,e76afb50-9d2b-4f4e-b640-6eb38fa37d7b,12341182,45671182,LOAN,7,1552,3,15,212900
2122,aeebb43f-090d-4238-bcd4-2b9cc2bdf55a,12341233,45671525,LOAN,4,960,1,64,112000
2123,90f09c2f-c7dc-46b6-bad5-0459d57840a4,12341046,45671404,LOAN,5,698,0,73,118000
2124,ed8f03c1-e5af-485f-b3e7-fb18ddb16b89,12341186,45671504,LOAN,7,1482,2,28,163900
2125,fc11fb51-5cb7-4580-89b3-ce5483e7225e,12341188,45671066,LOAN,4,1005,2,65,115000
2126,535ae57c-956e-4a1a-bca6-1b3943b16b2d,12341185,45671338,LOAN,7,1555,3,13,174000
2127,3dddb986-6d31-4db6-ba1d-517ad538962b,12341057,45671031,LOAN,7,1530,3,16,259000
2128,53aa410a-35c5-4fbb-8c1c-91627eb465c0,12341118,45671092,LOAN,7,1959,2,16,215000
2129,7680f94f-84fc-4a74-a5bb-1f9a8ef147a7,12341094,45671266,LOAN,5,936,2,40,140000
2130,de26ffc6-5b6e-4c28-bea9-965dc760d78d,12341129,45671678,LOAN,4,1981,2,92,135000
2131,e4ee90d5-9e96-4d87-88db-16c08b398115,12341169,45671042,LOAN,5,974,0,29,93500
2132,42985ea7-81ee-47df-9645-8a5470b04e43,12341070,45671399,LOAN,6,2210,1,140,117500
2133,44c0450a-463b-4bd3-861d-af3a3eb4231c,12341169,45671978,LOAN,8,2020,2,25,239500
2134,7f845ed9-ade2-4e30-b88e-2d1bce7bfc1f,12341158,45671968,LOAN,6,1600,2,23,169000
2135,56787e66-2197-45c5-9c9a-3e1603df84a7,12341149,45671934,LOAN,6,986,1,94,102000
2136,e42ece67-bd35-4e68-b37c-8b9f000e82ec,12341227,45671929,LOAN,6,1252,1,70,119000
2137,bc91e5c0-7d7e-4340-9016-805d6e9bb446,12341052,45671709,LOAN,5,1020,0,145,94000
2138,1202bbf7-efd8-4d13-b35a-7d9e352f03ca,12341100,45671434,LOAN,6,1567,2,43,196000
2139,28a39e44-3538-4db6-a5ef-0d139d045950,12341147,45671046,LOAN,5,1167,2,100,144000
2140,c8017e11-9249-46cf-b01f-e606691fa519,12341039,45671309,LOAN,5,952,2,69,139000
2141,b77835b0-8d0b-41fb-8d53-70998368fa3a,12341224,45671710,LOAN,5,1868,2,44,197500
2142,29765fea-01bc-4489-8988-ae1bc24d9e55,12341204,45671301,LOAN,8,2828,3,14,424870
2143,fd0f2a1c-23de-4768-838d-61463f9c6d91,12341247,45671679,LOAN,5,1006,0,61,80000
2144,3650e403-4fe3-4714-9acb-10a5eaacc350,12341208,45671006,LOAN,4,924,1,79,80000
2145,62ce5612-58ee-4aae-9676-c9c2f63d1d41,12341238,45671190,LOAN,5,1576,1,92,149000
2146,c3004e9d-7d36-4343-9214-0dabf5faaba5,12341031,45671250,LOAN,6,1298,2,35,180000
2147,0d895982-1cb1-48bf-8481-4f68344926dc,12341151,45671083,LOAN,7,1564,1,79,174500
2148,cd7ec415-edc8-41a1-ab39-58b49237cdc0,12341038,45671301,LOAN,7,1111,1,94,116900
2149,9970b156-89f9-4b6c-9289-ff7b0247f485,12341195,45671670,LOAN,7,1482,2,100,143000
2150,675f6863-0c4b-491a-b948-7267fade454f,12341105,45671515,LOAN,6,932,1,70,124000
2151,a5fb2046-0b91-4b33-b8da-b9df79a77cae,12341134,45671323,LOAN,5,1466,2,61,149900
2152,d761ae98-3a6d-4ab5-9ef7-19ab4a923d99,12341177,45671038,LOAN,6,1811,2,64,230000
2153,e571a7e8-e2d7-4149-9960-42ef0b98a536,12341171,45671561,LOAN,6,816,1,90,120500
2154,190e0e8b-264f-46e3-a5e4-cf18f310ff0f,12341062,45671082,LOAN,7,1820,2,55,201800
2155,0449e5fa-8466-4831-93c8-7050593f70c0,12341010,45671364,LOAN,5,1437,2,44,218000
2156,8daa2f01-80fe-43d5-a985-425f5460b6c0,12341198,45671494,LOAN,5,1265,2,55,179900
2157,adf9c004-10b4-4a02-b2d9-42e28c0052fc,12341015,45671285,LOAN,7,1314,2,13,230000
2158,7fd31a44-7f4a-4366-988f-96a0977d3136,12341154,45671191,LOAN,8,1580,3,13,235128
2159,4cc2ad17-d909-45a5-89c5-e0667b3bc4ab,12341100,45671737,LOAN,6,1876,2,46,185000
2160,04b8339c-45ab-4d0d-98ac-03708e84dcd3,12341090,45671557,LOAN,6,1456,2,42,146000
2161,d9ce1462-e826-423c-87c8-740a432b5b1a,12341223,45671271,LOAN,6,1640,2,66,224000
2162,4c4c473c-3dc5-491f-bb95-b4aa33d24242,12341240,45671948,LOAN,5,894,2,52,129000
2163,bc3676d9-efc1-451d-8954-c0e8ad9300d8,12341140,45671308,LOAN,4,1258,2,51,108959
2164,b15bdba6-3d67-4879-b387-f88b5844da77,12341141,45671900,LOAN,5,1432,2,42,194000
2165,1913c8be-fc5b-4e55-8d11-88d7233ddbc8,12341231,45671922,LOAN,7,1502,2,11,233170
2166,85f90879-2689-456d-ae39-6007a2950de7,12341090,45671321,LOAN,8,1694,3,12,245350
2167,30d28fe6-031d-4782-a8d0-82803fe68cae,12341020,45671161,LOAN,6,1671,2,20,173000
2168,48d32e84-adbd-40db-99b4-9bb6ba4e3c5f,12341206,45671618,LOAN,6,2108,2,85,235000
2169,058fa06f-154a-4e1b-9804-025c9942d8b6,12341187,45671017,LOAN,10,3627,3,25,625000
2170,157cc2d4-af4d-4580-a4d5-be9ef2dc8bd4,12341108,45671852,LOAN,6,1118,1,43,171000
2171,1595ce1a-55e9-4256-ac3e-c2025694fc2b,12341200,45671775,LOAN,6,1261,2,62,163000
2172,266a5b50-af53-4458-b029-d71f0362df9b,12341073,45671120,LOAN,7,1250,2,14,171900
2173,11cc8d2d-bcd9-4a8f-b40d-d0f09d0d41f2,12341191,45671005,LOAN,5,3086,0,74,200500
2174,879e648d-f9d6-44bd-9aa3-ffcedda73e4b,12341167,45671257,LOAN,6,2345,2,88,239000
2175,3005e715-7327-4038-953b-19ee0dddc398,12341179,45671685,LOAN,8,2872,2,28,285000
2176,e6bd8677-69c2-4f97-bc03-f582376236cd,12341218,45671655,LOAN,5,923,1,36,119500
2177,602b3289-58db-438c-8e72-8599b511800c,12341024,45671827,LOAN,6,1224,1,94,115000
2178,d75c6f3a-88e5-4647-9944-96e73a746bab,12341042,45671420,LOAN,5,1343,1,99,154900
2179,c3ea8aeb-2bd4-4635-872f-29d27d0940e3,12341203,45671199,LOAN,5,1124,0,66,93000
2180,3a993595-d9d7-4073-a5b9-e76e75972a91,12341146,45671709,LOAN,7,2514,2,30,250000
2181,fadcf2a9-f71a-47dc-8e80-d3f86584ce81,12341164,45671450,LOAN,8,1652,2,12,392500
2182,ee4355b8-5bb8-4027-befb-e6d11de6c8da,12341133,45671435,LOAN,10,4476,3,24,745000
2183,a7eabe8d-3ecf-479c-b1f7-0c4f42a27099,12341208,45671056,LOAN,5,1130,2,100,120000
2184,de558ae1-5036-413a-9eef-c0c2fcc927e2,12341076,45671123,LOAN,5,1572,3,57,186700
2185,68d308a4-c120-4170-a5e0-12ecc5e117ee,12341144,45671818,LOAN,5,1221,1,96,104900
2186,3ee113d0-1570-4cc8-b49b-a23c541de5d0,12341140,45671246,LOAN,3,1699,2,120,95000
2187,1515fe65-e587-45a0-95fa-9223d0711404,12341194,45671609,LOAN,8,1624,3,26,262000
2188,e324e920-e2fa-4f6b-ae35-fb13f37f19bc,12341064,45671947,LOAN,7,1660,2,18,195000
2189,72a7c8e9-ac92-41a3-acef-d517080c8f1f,12341231,45671339,LOAN,7,1804,2,21,189000
2190,e76aa33d-2dbd-4e3d-8362-21abd5b3f331,12341103,45671008,LOAN,4,1622,4,59,168000
2191,3708dbd0-73ae-4c0a-8bf1-6eb231a67b08,12341171,45671222,LOAN,8,1441,2,21,174000
2192,3ffe6a29-7612-4035-b7af-09508a5d58aa,12341005,45671969,LOAN,5,1472,1,95,125000
2193,d8e9dfb7-6662-4258-a5c6-e2580eca440f,12341052,45671386,LOAN,6,1224,2,21,165000
2194,042f62a3-b42c-4cd2-9e69-b2ea83e5a9b6,12341199,45671377,LOAN,6,1352,1,51,158000
2195,ef59b160-70d7-4263-bfb6-61f591fe6493,12341238,45671575,LOAN,6,1456,2,15,176000
2196,8fb60f60-9f21-42e5-9ec0-c354b524fb07,12341120,45671203,LOAN,7,1863,3,14,219210
2197,3a5686ce-6494-43f5-a1a1-d2442ee50807,12341225,45671587,LOAN,7,1690,1,104,144000
2198,ebfd5746-1c4e-4b47-aa26-e08556184801,12341222,45671829,LOAN,7,1212,2,19,178000
2199,c573e17f-3395-4d50-af7a-3bef785ae0c4,12341006,45671950,LOAN,4,1382,2,57,148000
2200,aa2c1a9f-9a46-463d-9905-05a8c9262bdb,12341101,45671751,LOAN,4,864,1,50,116050
2201,eb23ef7b-0226-4d9b-b1d3-5e60cf1bd95e,12341008,45671009,LOAN,7,1779,2,22,197900
2202,eb53222a-abe3-4f55-977f-02c7a108b216,12341222,45671114,LOAN,5,1348,1,95,117000
2203,8d309d9b-7be1-4970-b8d5-cc8dd4d7725f,12341181,45671246,LOAN,7,1630,2,20,213000
2204,6655fd37-4bdd-4825-9d79-7bff3a5c859c,12341199,45671686,LOAN,5,1074,2,45,153500
2205,3640c6ea-34aa-4d3b-9c24-b29b861d23a2,12341094,45671377,LOAN,7,2196,3,30,271900
2206,b7098b2b-457a-4ecc-b7e0-108097c221c5,12341210,45671356,LOAN,4,1056,1,54,107000
2207,fcbef5a6-d914-4728-a1cc-91162ffddbef,12341116,45671528,LOAN,6,1700,2,17,200000
2208,d31fee6f-8f69-4efb-a9d5-ac196931eb23,12341144,45671323,LOAN,5,1283,2,58,140000
2209,c49bccdd-f84d-4476-ab4a-307c7ddf78a5,12341206,45671319,LOAN,8,1660,2,14,290000
2210,2d2b27a3-5a30-448f-a718-9ed09d1db7ed,12341248,45671006,LOAN,6,1845,2,28,189000
2211,c6d88a7e-ec00-4773-b50d-6acc8af52bd3,12341036,45671217,LOAN,8,1752,2,32,164000
2212,f118f5d4-c162-46d0-b6c3-1dedb71cbabd,12341134,45671919,LOAN,4,672,1,79,113000
2213,25b3dc29-393c-4b80-bf88-a562cb3007d9,12341144,45671007,LOAN,4,960,1,55,145000
2214,999697ce-2761-46fb-bf13-6d7136589651,12341060,45671713,LOAN,5,999,1,58,134500
2215,a40ff027-7809-4942-b3ce-6618d59829c5,12341234,45671641,LOAN,5,894,1,54,125000
2216,efab892a-d32e-41ef-a3d8-ad5c4307b317,12341043,45671925,LOAN,6,1902,2,42,112000
2217,241919ae-aa3b-4a12-ab06-5ef460ed0d01,12341164,45671660,LOAN,8,1314,2,11,229456
2218,5f55739a-977b-4659-9eb0-7592bc1bb15e,12341018,45671304,LOAN,4,912,0,73,80500
2219,9923315b-0e45-450c-b0c1-4817aedbe87e,12341129,45671726,LOAN,6,1218,0,49,91500
2220,16aaef7a-2c48-4b57-a942-798306e98673,12341013,45671138,LOAN,5,912,1,56,115000
2221,12274ed7-979e-4b87-862d-99ab5d711360,12341047,45671140,LOAN,5,1211,1,52,134000
2222,23f3c67c-39c7-47d9-aa44-28432db88d22,12341198,45671015,LOAN,6,1846,1,71,143000
2223,e71ca317-7748-446c-ab1e-1c4c4115ef2e,12341117,45671356,LOAN,5,2136,2,69,137900
2224,019a0fae-8c4b-4123-8cc3-caff1007f824,12341082,45671472,LOAN,7,1490,2,16,184000
2225,a4028782-45c3-439b-ab6d-61f23460e133,12341082,45671850,LOAN,6,1138,1,62,145000
2226,8aa7393e-6347-42dc-9b40-df2bd144e771,12341150,45671219,LOAN,6,1933,3,13,214000
2227,557923b0-9274-42bf-af80-d90c49d94157,12341151,45671116,LOAN,5,912,2,55,147000
2228,4b4300fe-49ee-463a-b7d0-ad4e554fc60e,12341123,45671577,LOAN,9,1702,3,12,367294
2229,7c8d4337-6054-4a30-a43d-cc3eb88a16b7,12341231,45671467,LOAN,5,1507,1,60,127000
2230,f845edbe-5dab-45e0-ac3f-3a0fcfe5f3ef,12341148,45671182,LOAN,5,2620,2,43,190000
2231,02c3cb85-d20d-4b29-913b-2477c78e81ec,12341012,45671986,LOAN,5,1190,2,58,132500
2232,f9ad8906-66ad-4c33-87ba-cf00d4bc9147,12341219,45671765,LOAN,4,1224,2,58,101800
2233,54db65b7-cf86-4208-98ba-fc0a17841d0a,12341200,45671141,LOAN,5,1188,2,61,142000
2234,c71ed423-5a4f-454e-aefe-e29fc96c9e3e,12341031,45671553,LOAN,5,1964,0,109,130000
2235,a284903b-0af5-4fe8-9b0f-d031740d8995,12341126,45671464,LOAN,5,1784,1,106,138887
2236,a9c25dca-9458-4c60-b145-0f1faecd837e,12341027,45671086,LOAN,7,1626,2,17,175500
2237,d59288d1-f84a-4022-b9db-f55ada9d6eb3,12341248,45671246,LOAN,7,1948,2,16,195000
2238,48c1638d-533a-4bee-8e73-c62f2be1c029,12341235,45671480,LOAN,6,1141,2,15,142500
2239,fd77122f-2f56-4562-8495-7bd8968aa8e8,12341194,45671997,LOAN,8,1484,2,14,265900
2240,8774dd5e-f81c-4f0f-a68c-955e96842d01,12341116,45671777,LOAN,7,1768,2,17,224900
2241,85e306be-4b17-46f9-8c79-28011444465a,12341028,45671490,LOAN,7,1689,3,13,248328
2242,bdc9cf1c-ebe5-45d9-9846-b726aa9d78e1,12341016,45671955,LOAN,7,1173,2,46,170000
2243,6c085c30-5740-4d1d-b7b3-268b53affc7e,12341087,45671995,LOAN,10,2076,3,14,465000
2244,9ea1a47e-d3d7-4326-a4da-2bf56b36e809,12341148,45671916,LOAN,8,1517,2,91,230000
2245,940c80e4-34ae-46c8-a448-88f0e2008c0b,12341101,45671647,LOAN,6,1868,2,36,178000
2246,de02aa0b-5f4c-4fbb-a1bc-1f0a97d22834,12341078,45671576,LOAN,7,1553,2,15,186500
2247,1db4e10f-6c94-43df-a8b6-9c708581dd49,12341149,45671411,LOAN,6,1034,3,44,169900
2248,a46bd148-aa21-496c-beef-ef61647749c9,12341171,45671987,LOAN,6,2058,2,103,129500
2249,6b186473-1fed-458a-bc0e-c23eafa65b2b,12341159,45671310,LOAN,5,988,1,70,119000
2250,9721c287-c751-4167-9a99-54abdb77dcfb,12341232,45671983,LOAN,7,2110,2,52,244000
2251,ce6cad26-f15b-4bc4-8c94-b1a95c87f766,12341180,45671025,LOAN,7,1405,2,17,171750
2252,d7bae88f-744c-451f-9898-b5ff164efea1,12341178,45671884,LOAN,5,874,1,52,130000
2253,8ba4ee95-3d96-471a-a6a5-ce64dccc58bd,12341215,45671341,LOAN,7,2167,2,46,294000
2254,64737a25-0f92-4243-b739-43b73f001aba,12341086,45671457,LOAN,7,1656,2,17,165400
2255,0d4ee40c-23bd-4d94-af27-8e69aaed9f00,12341083,45671030,LOAN,6,1367,1,89,127500
2256,3720c1e0-77d4-4c48-a719-998281f3628b,12341079,45671976,LOAN,8,1987,2,26,301500
2257,9f6483b3-a12d-4a9c-b6d0-c513e2bf1fcf,12341232,45671408,LOAN,5,864,0,98,99900
2258,cc0ef7f9-d791-446b-81f6-1208aaa3279e,12341092,45671177,LOAN,7,1166,2,15,190000
2259,02f26b50-7043-4c26-8f3c-2485b0a68a3b,12341205,45671411,LOAN,6,1054,2,51,151000
2260,bd2827bb-9320-4520-b582-be149381cc88,12341161,45671606,LOAN,6,1675,2,21,181000
2261,b1484d7c-c6e2-4aaf-813f-046be21aca7f,12341034,45671576,LOAN,5,1050,1,64,128900
2262,bc3e9e91-b143-40d0-af7d-8be8d953b964,12341187,45671617,LOAN,4,1788,1,63,161500
2263,0b89ebed-17f0-4edb-994a-d4e9d996ed74,12341094,45671128,LOAN,6,1824,2,101,180500
2264,619eeb7b-a914-469d-bc1f-e2e2b2b0b0fb,12341009,45671011,LOAN,6,1337,2,22,181000
2265,cfb4e86b-89e6-4d18-94ef-56cf9453c093,12341223,45671664,LOAN,7,1452,2,21,183900
